date,cases_new,cases_import,cases_recovered,cases_active,cases_cluster,cases_unvax,cases_pvax,cases_fvax,cases_boost,cases_child,cases_adolescent,cases_adult,cases_elderly,cases_0_4,cases_5_11,cases_12_17,cases_18_29,cases_30_39,cases_40_49,cases_50_59,cases_60_69,cases_70_79,cases_80,cluster_import,cluster_religious,cluster_community,cluster_highRisk,cluster_education,cluster_detentionCentre,cluster_workplace
2021-01-01,2068,2,2230,23382,944.0,2068.0,0.0,0.0,0.0,129.0,78.0,1715.0,115.0,59.0,70.0,78.0,640.0,710.0,238.0,127.0,72.0,36.0,7.0,0.0,0.0,35.0,17.0,0.0,18.0,671.0
2021-01-02,2295,9,3321,22347,1091.0,2295.0,0.0,0.0,0.0,122.0,60.0,1895.0,113.0,40.0,82.0,60.0,717.0,722.0,316.0,140.0,89.0,19.0,5.0,0.0,2.0,30.0,33.0,0.0,135.0,882.0
2021-01-03,1704,5,2726,21317,588.0,1704.0,0.0,0.0,0.0,170.0,71.0,1307.0,114.0,63.0,107.0,71.0,522.0,443.0,202.0,140.0,79.0,26.0,9.0,0.0,0.0,41.0,25.0,0.0,83.0,432.0
2021-01-04,1741,8,1010,22038,618.0,1741.0,0.0,0.0,0.0,178.0,72.0,1346.0,103.0,71.0,107.0,72.0,580.0,406.0,229.0,131.0,71.0,23.0,9.0,0.0,0.0,47.0,7.0,0.0,37.0,518.0
2021-01-05,2027,16,1221,22834,776.0,2027.0,0.0,0.0,0.0,176.0,87.0,1610.0,125.0,76.0,100.0,87.0,627.0,537.0,256.0,190.0,80.0,36.0,9.0,0.0,0.0,30.0,14.0,0.0,111.0,590.0
2021-01-06,2593,4,1129,24281,1603.0,2593.0,0.0,0.0,0.0,137.0,68.0,1968.0,122.0,60.0,77.0,68.0,786.0,730.0,311.0,141.0,78.0,32.0,12.0,0.0,2.0,21.0,12.0,0.0,81.0,1463.0
2021-01-07,3027,6,2145,25157,1532.0,3027.0,0.0,0.0,0.0,207.0,99.0,1594.0,189.0,94.0,113.0,99.0,719.0,477.0,218.0,180.0,132.0,42.0,15.0,0.0,2.0,38.0,8.0,0.0,63.0,1403.0
2021-01-08,2643,2,2708,25080,1162.0,2643.0,0.0,0.0,0.0,168.0,91.0,2200.0,147.0,69.0,99.0,91.0,881.0,750.0,394.0,175.0,100.0,36.0,11.0,0.0,0.0,75.0,10.0,0.0,131.0,935.0
2021-01-09,2451,5,1401,26122,977.0,2451.0,0.0,0.0,0.0,183.0,104.0,2002.0,153.0,78.0,105.0,104.0,851.0,615.0,327.0,209.0,104.0,37.0,12.0,0.0,1.0,91.0,7.0,0.0,327.0,472.0
2021-01-10,2433,7,1277,27266,751.0,2433.0,0.0,0.0,0.0,213.0,95.0,1900.0,204.0,69.0,144.0,95.0,754.0,659.0,320.0,167.0,149.0,40.0,15.0,0.0,7.0,83.0,13.0,0.0,86.0,492.0
2021-01-11,2232,5,1006,28489,788.0,2232.0,0.0,0.0,0.0,223.0,128.0,1657.0,180.0,89.0,134.0,128.0,650.0,517.0,293.0,197.0,132.0,35.0,13.0,0.0,5.0,127.0,12.0,0.0,197.0,348.0
2021-01-12,3309,6,1469,30319,1460.0,3309.0,0.0,0.0,0.0,239.0,121.0,2681.0,183.0,97.0,142.0,121.0,1066.0,886.0,457.0,272.0,139.0,32.0,12.0,0.0,4.0,208.0,16.0,0.0,439.0,769.0
2021-01-13,2985,2,994,32301,1076.0,2985.0,0.0,0.0,0.0,232.0,130.0,2354.0,214.0,90.0,142.0,130.0,865.0,852.0,413.0,224.0,136.0,61.0,17.0,0.0,10.0,151.0,6.0,0.0,296.0,589.0
2021-01-14,3337,7,1710,33915,1365.0,3337.0,0.0,0.0,0.0,260.0,128.0,2620.0,209.0,109.0,151.0,128.0,1084.0,865.0,411.0,260.0,145.0,50.0,14.0,0.0,1.0,260.0,12.0,0.0,153.0,921.0
2021-01-15,3211,5,1939,35173,1300.0,3211.0,0.0,0.0,0.0,243.0,145.0,2471.0,196.0,97.0,146.0,145.0,983.0,832.0,412.0,244.0,130.0,52.0,14.0,0.0,15.0,92.0,20.0,0.0,12.0,1068.0
2021-01-16,4029,8,2148,37039,1425.0,4029.0,0.0,0.0,0.0,334.0,177.0,3209.0,256.0,141.0,193.0,177.0,1292.0,1122.0,442.0,353.0,169.0,72.0,15.0,0.0,4.0,114.0,6.0,0.0,110.0,1168.0
2021-01-17,3339,15,2676,37691,1326.0,3339.0,0.0,0.0,0.0,292.0,163.0,2399.0,213.0,113.0,179.0,163.0,871.0,872.0,420.0,236.0,145.0,52.0,16.0,0.0,4.0,140.0,13.0,0.0,162.0,937.0
2021-01-18,3306,7,2293,38688,1195.0,3306.0,0.0,0.0,0.0,239.0,161.0,2552.0,231.0,98.0,141.0,161.0,996.0,857.0,443.0,256.0,144.0,64.0,23.0,0.0,4.0,135.0,40.0,0.0,107.0,854.0
2021-01-19,3631,7,2944,39365,1088.0,3631.0,0.0,0.0,0.0,286.0,176.0,2840.0,271.0,109.0,177.0,176.0,950.0,1069.0,483.0,338.0,182.0,63.0,26.0,0.0,19.0,170.0,12.0,0.0,310.0,513.0
2021-01-20,4008,5,2374,40979,1432.0,4008.0,0.0,0.0,0.0,292.0,178.0,3210.0,309.0,120.0,172.0,178.0,1085.0,1219.0,550.0,356.0,216.0,72.0,21.0,0.0,9.0,225.0,48.0,0.0,113.0,966.0
2021-01-21,3170,8,2490,41644,720.0,3170.0,0.0,0.0,0.0,270.0,170.0,2365.0,312.0,101.0,169.0,170.0,924.0,771.0,371.0,299.0,192.0,82.0,38.0,0.0,0.0,157.0,48.0,0.0,26.0,346.0
2021-01-22,3631,6,2554,42705,933.0,3631.0,0.0,0.0,0.0,364.0,177.0,2709.0,314.0,157.0,207.0,177.0,1016.0,847.0,470.0,376.0,205.0,87.0,22.0,0.0,15.0,177.0,54.0,0.0,89.0,538.0
2021-01-23,4275,11,4313,42652,1015.0,4275.0,0.0,0.0,0.0,342.0,174.0,3337.0,313.0,142.0,200.0,174.0,1155.0,1193.0,602.0,387.0,205.0,81.0,27.0,0.0,7.0,211.0,22.0,0.0,68.0,595.0
2021-01-24,3346,7,4427,41560,1086.0,3346.0,0.0,0.0,0.0,286.0,176.0,2445.0,275.0,108.0,178.0,176.0,905.0,747.0,451.0,342.0,190.0,68.0,17.0,0.0,24.0,211.0,8.0,0.0,242.0,537.0
2021-01-25,3048,8,3638,40954,757.0,3047.0,1.0,0.0,0.0,253.0,128.0,2309.0,292.0,114.0,139.0,128.0,874.0,715.0,421.0,299.0,188.0,82.0,22.0,0.0,13.0,102.0,29.0,0.0,62.0,505.0
2021-01-26,3585,2,4076,40443,742.0,3585.0,0.0,0.0,0.0,289.0,160.0,2797.0,283.0,119.0,170.0,160.0,1053.0,875.0,492.0,377.0,207.0,54.0,22.0,0.0,11.0,209.0,21.0,0.0,59.0,414.0
2021-01-27,3680,6,1858,42249,1425.0,3680.0,0.0,0.0,0.0,257.0,141.0,2847.0,259.0,114.0,143.0,141.0,1078.0,971.0,521.0,277.0,178.0,64.0,17.0,0.0,28.0,124.0,25.0,0.0,64.0,1170.0
2021-01-28,4094,8,3281,43050,823.0,4094.0,0.0,0.0,0.0,360.0,169.0,3217.0,297.0,168.0,192.0,169.0,1172.0,1080.0,551.0,414.0,203.0,67.0,27.0,0.0,19.0,129.0,27.0,0.0,27.0,564.0
2021-01-29,5725,7,3423,45333,1790.0,5725.0,0.0,0.0,0.0,312.0,196.0,4215.0,403.0,119.0,193.0,196.0,1681.0,1320.0,703.0,511.0,284.0,87.0,32.0,0.0,21.0,150.0,10.0,0.0,419.0,1116.0
2021-01-30,5728,5,3805,47243,1741.0,5728.0,0.0,0.0,0.0,336.0,194.0,4459.0,361.0,145.0,191.0,194.0,1915.0,1380.0,713.0,451.0,247.0,88.0,26.0,0.0,11.0,154.0,9.0,0.0,132.0,1337.0
2021-01-31,5298,3,4522,48001,1678.0,5298.0,0.0,0.0,0.0,399.0,190.0,4171.0,338.0,170.0,229.0,190.0,1792.0,1354.0,670.0,355.0,221.0,87.0,30.0,0.0,8.0,97.0,82.0,0.0,97.0,1349.0
2021-02-01,4214,9,4280,47920,1267.0,4214.0,0.0,0.0,0.0,245.0,127.0,3190.0,272.0,110.0,135.0,127.0,1369.0,997.0,515.0,309.0,187.0,55.0,30.0,0.0,12.0,89.0,55.0,0.0,116.0,917.0
2021-02-02,3455,5,3661,47700,1345.0,3455.0,0.0,0.0,0.0,210.0,119.0,2370.0,201.0,109.0,101.0,119.0,1022.0,715.0,368.0,265.0,139.0,47.0,15.0,0.0,16.0,62.0,9.0,0.0,77.0,1089.0
2021-02-03,4284,6,3804,48160,1792.0,4284.0,0.0,0.0,0.0,220.0,135.0,3614.0,189.0,106.0,114.0,135.0,1498.0,1238.0,594.0,284.0,122.0,45.0,22.0,0.0,5.0,127.0,14.0,0.0,122.0,1465.0
2021-02-04,4571,3,4092,48617,1793.0,4570.0,1.0,0.0,0.0,282.0,154.0,3502.0,279.0,109.0,173.0,154.0,1461.0,1085.0,614.0,342.0,172.0,81.0,26.0,0.0,11.0,149.0,14.0,0.0,237.0,1268.0
2021-02-05,3391,4,3392,48608,1108.0,3391.0,0.0,0.0,0.0,252.0,108.0,2579.0,236.0,108.0,144.0,108.0,1012.0,800.0,468.0,299.0,141.0,61.0,34.0,0.0,6.0,88.0,39.0,0.0,145.0,762.0
2021-02-06,3847,4,1692,50747,1486.0,3847.0,0.0,0.0,0.0,247.0,121.0,2855.0,258.0,104.0,143.0,121.0,1112.0,931.0,526.0,286.0,176.0,64.0,18.0,0.0,6.0,120.0,15.0,0.0,133.0,1020.0
2021-02-07,3731,8,3369,51097,1604.0,3731.0,0.0,0.0,0.0,192.0,107.0,2816.0,196.0,76.0,116.0,107.0,1119.0,975.0,470.0,252.0,118.0,54.0,24.0,0.0,2.0,138.0,11.0,0.0,43.0,1164.0
2021-02-08,3100,1,2340,51834,1547.0,3100.0,0.0,0.0,0.0,164.0,90.0,2624.0,171.0,80.0,84.0,90.0,1174.0,887.0,359.0,204.0,117.0,41.0,13.0,0.0,1.0,26.0,14.0,0.0,29.0,1426.0
2021-02-09,2764,6,3887,50698,935.0,2764.0,0.0,0.0,0.0,207.0,103.0,2169.0,168.0,86.0,121.0,103.0,830.0,752.0,353.0,234.0,101.0,52.0,15.0,0.0,1.0,22.0,10.0,0.0,51.0,789.0
2021-02-10,3288,5,1929,52046,1500.0,3288.0,0.0,0.0,0.0,189.0,118.0,2283.0,175.0,84.0,105.0,118.0,958.0,737.0,348.0,240.0,105.0,43.0,27.0,0.0,0.0,43.0,23.0,0.0,63.0,1309.0
2021-02-11,3384,15,3774,51643,1631.0,3384.0,0.0,0.0,0.0,200.0,120.0,2668.0,187.0,81.0,119.0,120.0,1039.0,907.0,460.0,262.0,126.0,42.0,19.0,0.0,0.0,94.0,28.0,0.0,93.0,1388.0
2021-02-12,3318,7,3505,51450,1716.0,3318.0,0.0,0.0,0.0,156.0,73.0,2789.0,158.0,63.0,93.0,73.0,1141.0,961.0,473.0,214.0,101.0,45.0,12.0,0.0,0.0,36.0,11.0,0.0,37.0,1459.0
2021-02-13,3499,1,3515,51419,1611.0,3499.0,0.0,0.0,0.0,176.0,106.0,2631.0,127.0,75.0,101.0,106.0,1193.0,844.0,370.0,224.0,87.0,26.0,14.0,0.0,0.0,91.0,16.0,0.0,70.0,1365.0
2021-02-14,2464,3,4525,49349,857.0,2464.0,0.0,0.0,0.0,159.0,104.0,1920.0,183.0,73.0,86.0,104.0,724.0,634.0,365.0,197.0,103.0,61.0,19.0,0.0,11.0,79.0,3.0,0.0,54.0,627.0
2021-02-15,2176,1,4521,46990,689.0,2176.0,0.0,0.0,0.0,178.0,95.0,1683.0,169.0,75.0,103.0,95.0,631.0,515.0,315.0,222.0,97.0,50.0,22.0,0.0,0.0,45.0,9.0,0.0,64.0,497.0
2021-02-16,2720,0,5718,43980,1581.0,2720.0,0.0,0.0,0.0,177.0,83.0,2012.0,157.0,80.0,97.0,83.0,709.0,798.0,351.0,154.0,91.0,46.0,20.0,0.0,0.0,85.0,11.0,0.0,57.0,1372.0
2021-02-17,2998,7,5709,41262,1589.0,2998.0,0.0,0.0,0.0,139.0,87.0,2375.0,158.0,63.0,76.0,87.0,1085.0,746.0,374.0,170.0,92.0,41.0,25.0,0.0,0.0,83.0,63.0,0.0,103.0,1302.0
2021-02-18,2712,4,5320,38647,1303.0,2712.0,0.0,0.0,0.0,137.0,73.0,2122.0,189.0,57.0,80.0,73.0,830.0,756.0,346.0,190.0,97.0,61.0,31.0,0.0,40.0,35.0,39.0,0.0,43.0,1118.0
2021-02-19,2936,9,4889,36685,1435.0,2936.0,0.0,0.0,0.0,173.0,110.0,2415.0,130.0,70.0,103.0,110.0,1127.0,759.0,366.0,163.0,84.0,34.0,12.0,0.0,5.0,37.0,11.0,0.0,112.0,1230.0
2021-02-20,2461,0,4782,34356,1173.0,2461.0,0.0,0.0,0.0,179.0,83.0,1857.0,113.0,74.0,105.0,83.0,732.0,622.0,329.0,174.0,72.0,33.0,8.0,0.0,20.0,61.0,3.0,0.0,298.0,743.0
2021-02-21,3297,6,4456,33192,2082.0,3296.0,1.0,0.0,0.0,150.0,89.0,2865.0,127.0,65.0,85.0,89.0,1470.0,930.0,310.0,155.0,84.0,29.0,14.0,0.0,7.0,38.0,8.0,0.0,124.0,1870.0
2021-02-22,2192,3,3414,31960,1084.0,2192.0,0.0,0.0,0.0,160.0,81.0,1801.0,102.0,80.0,80.0,81.0,710.0,625.0,289.0,177.0,60.0,32.0,10.0,0.0,1.0,88.0,7.0,0.0,110.0,824.0
2021-02-23,2468,4,4055,30363,1113.0,2468.0,0.0,0.0,0.0,141.0,78.0,1932.0,123.0,60.0,81.0,78.0,833.0,623.0,282.0,194.0,78.0,37.0,8.0,0.0,0.0,74.0,3.0,0.0,175.0,805.0
2021-02-24,3545,1,3331,30572,2483.0,3545.0,0.0,0.0,0.0,140.0,81.0,2932.0,168.0,56.0,84.0,81.0,1345.0,1042.0,398.0,147.0,92.0,46.0,30.0,0.0,0.0,70.0,19.0,0.0,29.0,2338.0
2021-02-25,1924,6,3752,28738,705.0,1924.0,0.0,0.0,0.0,155.0,74.0,1469.0,160.0,64.0,91.0,74.0,609.0,420.0,246.0,194.0,102.0,31.0,27.0,0.0,1.0,76.0,26.0,0.0,105.0,442.0
2021-02-26,2253,7,3085,27903,1136.0,2253.0,0.0,0.0,0.0,121.0,77.0,1812.0,184.0,55.0,66.0,77.0,842.0,546.0,268.0,156.0,104.0,51.0,29.0,0.0,11.0,140.0,27.0,0.0,95.0,863.0
2021-02-27,2364,1,3320,26937,1100.0,2364.0,0.0,0.0,0.0,141.0,101.0,1862.0,163.0,50.0,91.0,101.0,776.0,588.0,291.0,207.0,111.0,36.0,16.0,0.0,4.0,157.0,6.0,0.0,52.0,801.0
2021-02-28,2437,1,3251,26118,1404.0,2437.0,0.0,0.0,0.0,134.0,80.0,2039.0,119.0,61.0,73.0,80.0,721.0,879.0,302.0,137.0,82.0,29.0,8.0,0.0,0.0,114.0,9.0,0.0,85.0,1131.0
2021-03-01,1828,7,2486,25456,962.0,1828.0,0.0,0.0,0.0,129.0,58.0,1443.0,99.0,49.0,80.0,58.0,586.0,486.0,244.0,127.0,63.0,26.0,10.0,0.0,0.0,56.0,4.0,0.0,113.0,737.0
2021-03-02,1555,3,2528,24474,604.0,1555.0,0.0,0.0,0.0,114.0,57.0,1202.0,129.0,49.0,65.0,57.0,475.0,376.0,212.0,139.0,80.0,36.0,13.0,0.0,1.0,56.0,4.0,0.0,113.0,737.0
2021-03-03,1745,2,2276,23939,867.0,1744.0,1.0,0.0,0.0,111.0,60.0,1443.0,72.0,45.0,66.0,60.0,663.0,452.0,190.0,138.0,49.0,18.0,5.0,0.0,0.0,42.0,3.0,0.0,47.0,665.0
2021-03-04,2063,9,2922,23077,897.0,2062.0,1.0,0.0,0.0,159.0,88.0,1570.0,130.0,63.0,96.0,88.0,619.0,504.0,292.0,155.0,75.0,44.0,11.0,0.0,0.0,105.0,15.0,0.0,99.0,645.0
2021-03-05,2154,5,3275,21948,1021.0,2151.0,3.0,0.0,0.0,193.0,174.0,1214.0,117.0,69.0,124.0,174.0,518.0,331.0,238.0,127.0,82.0,28.0,7.0,0.0,6.0,65.0,1.0,0.0,81.0,813.0
2021-03-06,1680,3,2548,21076,650.0,1678.0,2.0,0.0,0.0,181.0,87.0,1143.0,129.0,63.0,118.0,87.0,448.0,348.0,202.0,145.0,78.0,36.0,15.0,0.0,0.0,64.0,15.0,0.0,54.0,428.0
2021-03-07,1683,10,2506,20248,649.0,1681.0,2.0,0.0,0.0,121.0,97.0,1235.0,110.0,50.0,71.0,97.0,506.0,380.0,220.0,129.0,69.0,31.0,10.0,0.0,1.0,60.0,1.0,0.0,61.0,454.0
2021-03-08,1529,9,2076,19695,361.0,1522.0,7.0,0.0,0.0,147.0,88.0,1152.0,110.0,55.0,92.0,88.0,446.0,352.0,224.0,130.0,72.0,25.0,13.0,0.0,6.0,34.0,1.0,0.0,34.0,232.0
2021-03-09,1280,2,2345,18622,530.0,1277.0,3.0,0.0,0.0,113.0,46.0,1028.0,77.0,40.0,73.0,46.0,372.0,321.0,214.0,121.0,45.0,23.0,9.0,0.0,0.0,97.0,13.0,0.0,5.0,357.0
2021-03-10,1448,10,2137,17926,765.0,1446.0,2.0,0.0,0.0,127.0,60.0,1161.0,85.0,41.0,86.0,60.0,417.0,415.0,213.0,116.0,58.0,22.0,5.0,8.0,0.0,87.0,2.0,0.0,15.0,587.0
2021-03-11,1647,5,2104,17465,664.0,1628.0,19.0,0.0,0.0,103.0,59.0,1291.0,121.0,43.0,60.0,59.0,473.0,417.0,248.0,153.0,87.0,25.0,9.0,0.0,2.0,88.0,4.0,0.0,116.0,399.0
2021-03-12,1575,7,2042,16995,444.0,1570.0,5.0,0.0,0.0,147.0,84.0,1123.0,132.0,58.0,89.0,84.0,414.0,336.0,210.0,163.0,92.0,29.0,11.0,0.0,0.0,53.0,3.0,0.0,69.0,244.0
2021-03-13,1470,12,1830,16632,518.0,1453.0,17.0,0.0,0.0,127.0,65.0,1050.0,128.0,49.0,78.0,65.0,379.0,357.0,194.0,120.0,86.0,27.0,15.0,0.0,0.0,53.0,0.0,0.0,89.0,270.0
2021-03-14,1354,14,1782,16200,431.0,1341.0,12.0,1.0,0.0,137.0,66.0,1004.0,105.0,57.0,80.0,66.0,394.0,302.0,196.0,112.0,69.0,24.0,12.0,0.0,0.0,48.0,0.0,0.0,64.0,209.0
2021-03-15,1208,9,1973,15431,430.0,1192.0,15.0,1.0,0.0,119.0,82.0,890.0,79.0,44.0,75.0,82.0,384.0,238.0,174.0,94.0,56.0,14.0,9.0,0.0,1.0,59.0,1.0,0.0,6.0,238.0
2021-03-16,1063,4,1365,15126,426.0,1050.0,13.0,0.0,0.0,133.0,60.0,767.0,92.0,58.0,75.0,60.0,292.0,247.0,138.0,90.0,64.0,22.0,6.0,0.0,1.0,76.0,0.0,0.0,8.0,247.0
2021-03-17,1219,7,1346,14997,607.0,1205.0,14.0,0.0,0.0,101.0,54.0,790.0,77.0,39.0,62.0,54.0,307.0,235.0,151.0,97.0,47.0,22.0,8.0,4.0,1.0,88.0,0.0,0.0,39.0,377.0
2021-03-18,1213,6,1503,14706,488.0,1200.0,13.0,0.0,0.0,132.0,70.0,860.0,90.0,45.0,87.0,70.0,343.0,269.0,137.0,111.0,63.0,21.0,6.0,0.0,0.0,49.0,2.0,0.0,142.0,195.0
2021-03-19,1576,11,1996,14285,944.0,1560.0,15.0,1.0,0.0,137.0,67.0,1233.0,101.0,63.0,74.0,67.0,515.0,418.0,190.0,110.0,63.0,30.0,8.0,0.0,0.0,80.0,0.0,0.0,298.0,454.0
2021-03-20,1671,2,1585,14366,744.0,1650.0,21.0,0.0,0.0,144.0,64.0,1333.0,112.0,51.0,93.0,64.0,487.0,461.0,249.0,136.0,84.0,19.0,9.0,0.0,0.0,53.0,3.0,0.0,236.0,326.0
2021-03-21,1327,11,1247,14441,632.0,1312.0,15.0,0.0,0.0,116.0,57.0,1048.0,82.0,42.0,74.0,57.0,410.0,342.0,202.0,94.0,55.0,18.0,9.0,3.0,0.0,67.0,0.0,14.0,0.0,343.0
2021-03-22,1116,8,1495,14060,597.0,1110.0,6.0,0.0,0.0,94.0,47.0,903.0,59.0,34.0,60.0,47.0,382.0,317.0,123.0,81.0,35.0,16.0,8.0,0.0,0.0,19.0,1.0,10.0,111.0,361.0
2021-03-23,1384,9,1058,14384,762.0,1363.0,20.0,1.0,0.0,111.0,62.0,1096.0,96.0,29.0,82.0,62.0,452.0,365.0,172.0,107.0,66.0,22.0,8.0,2.0,0.0,35.0,0.0,8.0,37.0,592.0
2021-03-24,1268,5,1083,14565,614.0,1251.0,17.0,0.0,0.0,128.0,64.0,988.0,72.0,47.0,81.0,64.0,379.0,341.0,165.0,103.0,53.0,14.0,5.0,0.0,0.0,34.0,22.0,7.0,41.0,385.0
2021-03-25,1360,1,1491,14432,591.0,1343.0,17.0,0.0,0.0,166.0,63.0,992.0,121.0,66.0,100.0,63.0,376.0,315.0,178.0,123.0,87.0,31.0,3.0,0.0,0.0,110.0,1.0,16.0,62.0,207.0
2021-03-26,1275,32,1509,14197,509.0,1264.0,10.0,1.0,0.0,152.0,72.0,918.0,98.0,55.0,97.0,72.0,337.0,277.0,185.0,119.0,68.0,21.0,9.0,0.0,0.0,47.0,0.0,31.0,22.0,300.0
2021-03-27,1199,5,1257,14131,494.0,1187.0,12.0,0.0,0.0,185.0,102.0,799.0,77.0,48.0,137.0,102.0,308.0,233.0,151.0,107.0,49.0,20.0,8.0,0.0,0.0,117.0,6.0,32.0,8.0,243.0
2021-03-28,1302,9,1127,14303,650.0,1290.0,12.0,0.0,0.0,132.0,74.0,983.0,102.0,50.0,82.0,74.0,400.0,289.0,162.0,132.0,61.0,26.0,15.0,0.0,0.0,28.0,0.0,22.0,283.0,223.0
2021-03-29,941,8,1097,14143,345.0,929.0,12.0,0.0,0.0,96.0,52.0,708.0,74.0,27.0,69.0,52.0,267.0,247.0,105.0,89.0,44.0,24.0,6.0,0.0,0.0,26.0,0.0,21.0,63.0,155.0
2021-03-30,1133,8,1148,14122,550.0,1117.0,15.0,1.0,0.0,121.0,68.0,859.0,74.0,34.0,87.0,68.0,337.0,303.0,136.0,83.0,52.0,18.0,4.0,0.0,0.0,41.0,1.0,28.0,87.0,213.0
2021-03-31,1482,2,1070,14525,849.0,1462.0,20.0,0.0,0.0,141.0,85.0,1166.0,82.0,45.0,96.0,85.0,482.0,379.0,186.0,119.0,53.0,24.0,5.0,0.0,0.0,47.0,7.0,62.0,39.0,540.0
2021-04-01,1178,20,1377,14323,462.0,1170.0,8.0,0.0,0.0,109.0,74.0,871.0,100.0,37.0,72.0,74.0,342.0,275.0,157.0,97.0,66.0,30.0,4.0,0.0,0.0,46.0,3.0,25.0,31.0,270.0
